"","PhytoDate","WQDate","StationCode","Month","Year","Latitude","Longitude","Genus","CarbonperML","AirTemp","Chla","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","DOC","TOC","DON","TON","DissOrthophos","TotPhos","DissSilica","TDS","TSS","TKN","Depth","Secchi","Microcystis","SpCndSurface","DOSurface","WTSurface"
"21",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Aphanizomenon",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"22",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Oscillatoria",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"23",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Anabaena",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"24",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Synechococcus",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"25",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Phormidium",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"26",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Lyngbya",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"27",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Microcystis",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"28",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Planktothrix",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"29",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Anabaenopsis",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"30",2011-01-12,2011-01-13,"D19",1,2011,38.04376,-121.6148,"Cylindrospermopsis",0,NA,"0.56","0.3",NA,"0.08","0.51","4.6","4.7","0.3",NA,"0.05",0.08,"16.1",101,"4","0.4",9.4,92,NA,182,9.6,8.32
"31",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Aphanizomenon",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"32",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Oscillatoria",24607.4256738414,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"33",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Anabaena",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"34",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Synechococcus",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"35",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Phormidium",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"36",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Lyngbya",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"37",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Microcystis",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"38",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Planktothrix",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"39",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Anabaenopsis",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"40",2011-01-12,2011-01-13,"D28A",1,2011,37.97048,-121.573,"Cylindrospermopsis",0,NA,"0.35","0.42",NA,"0.06","0.69","6","6.3","0.5",NA,"0.07",0.12,"14.3",120,"2","0.6",16.8,116,NA,219,8.9,8.3
"41",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Aphanizomenon",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"42",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Oscillatoria",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"43",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Anabaena",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"44",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Synechococcus",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"45",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Phormidium",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"46",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Lyngbya",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"47",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Microcystis",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"48",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Planktothrix",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"49",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Anabaenopsis",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"50",2011-01-13,2011-01-12,"D26",1,2011,38.07664,-121.5669,"Cylindrospermopsis",0,NA,"0.64","0.26",NA,"0.08","0.43","4.2","4.2","0.3",NA,"0.05",0.08,"15.7",106,"6","0.5",51.3,80,NA,177,9.45,8.3
"51",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Aphanizomenon",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"52",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Oscillatoria",9463.71449613201,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"53",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Anabaena",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"54",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Synechococcus",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"55",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Phormidium",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"56",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Lyngbya",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"57",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Microcystis",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"58",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Planktothrix",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"59",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Anabaenopsis",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"60",2011-01-13,2011-01-12,"MD10A",1,2011,38.04226,-121.4199,"Cylindrospermopsis",0,NA,"0.63","0.36",NA,"0.08","1","6.7","6.7","0.6",NA,"0.13",0.17,"16.8",163,"3","0.7",12.7,80,NA,280,8.45,7.9
"61",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Aphanizomenon",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"62",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Oscillatoria",47235.5923320235,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"63",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Anabaena",959.359259227736,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"64",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Synechococcus",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"65",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Phormidium",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"66",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Lyngbya",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"67",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Microcystis",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"68",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Planktothrix",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"69",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Anabaenopsis",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"70",2011-01-13,2011-01-12,"P8",1,2011,37.97817,-121.3823,"Cylindrospermopsis",0,NA,"1.23","0.86",NA,"0.08","0.59","5.3","5.4","0.3",NA,"0.06",0.12,"13",133,"15","0.6",39.8,48,NA,228,9.55,8.3
"71",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Aphanizomenon",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"72",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Oscillatoria",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"73",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Anabaena",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"74",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Synechococcus",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"75",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Phormidium",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"76",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Lyngbya",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"77",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Microcystis",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"78",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Planktothrix",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"79",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Anabaenopsis",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"80",2011-01-14,2011-01-14,"D4",1,2011,38.06248,-121.8205,"Cylindrospermopsis",0,NA,"0.88","0.43",NA,"0.09","0.28","3","3.1","0.2",NA,"0.04",0.08,"20.4",121,"11","0.4",31.4,52,NA,309,10.1,8.6
"81",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Aphanizomenon",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"82",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Oscillatoria",5928.35588418505,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"83",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Anabaena",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"84",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Synechococcus",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"85",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Phormidium",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"86",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Lyngbya",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"87",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Microcystis",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"88",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Planktothrix",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"89",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Anabaenopsis",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"90",2011-01-14,2011-01-14,"D8",1,2011,38.05992,-121.99,"Cylindrospermopsis",0,NA,"0.56","0.28",NA,"0.1","0.36","3.4","3.5","0.3",NA,"0.05",0.08,"18.3",912,"6","0.4",41.1,56,NA,1668,10,8.5
"91",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Aphanizomenon",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"92",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Oscillatoria",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"93",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Anabaena",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"94",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Synechococcus",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"95",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Phormidium",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"96",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Lyngbya",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"97",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Microcystis",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"98",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Planktothrix",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"99",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Anabaenopsis",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"100",2011-01-14,2011-01-14,"EZ2",1,2011,38.0533,-121.8743,"Cylindrospermopsis",0,NA,"0.74","0.41",NA,"0.09","0.35","3.3","3.3","0.2",NA,"0.04",0.07,"16.6",370,"8","0.4",34.3,58,NA,1018,10,8.5
"101",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Aphanizomenon",0,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
"102",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Oscillatoria",6747.72542025243,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
"103",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Anabaena",0,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
"104",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Synechococcus",0,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
"105",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Phormidium",0,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
"106",2011-01-14,2011-01-14,"EZ6",1,2011,38.0463,-121.9183,"Lyngbya",0,NA,"0.93","0.45",NA,"0.09","0.31","3.2","3.3","0.1",NA,"0.04",0.06,"19",480,"11","0.3",35.4,56,NA,868,10,8.6
